,Metric,Distance_Metric,Regress_Output
0,0.0202702702703,0.221504611396,0.100174750397
1,0.0330136069596,0.160536532341,0.0956462221423
2,0.0820819036585,0.11262864834,0.0782090961016
3,0.0671901145579,0.0866289080627,0.0835011078686
4,0.202649006623,0.0492093792377,0.0353638393433
5,0.155008635579,0.0424422809491,0.0522935314339
6,0.117179741807,0.0455108814177,0.0657365737455
7,0.148700939746,0.0572136093308,0.0545350620079
8,0.234434561626,0.0929581960092,0.0240683845151
9,0.225642099386,0.0294444784069,0.0271929126239
10,0.211705957496,0.0325911746896,0.0321453213889
11,0.130411449016,0.0357176237333,0.0610344959914
12,0.194508285956,0.0211267650529,0.0382567616961
13,0.206505667817,0.033942651703,0.0339933192344
14,0.209483368719,0.0249643302345,0.0329351503263
15,0.106622827619,0.0776880593117,0.0694881252702
16,0.171414657901,0.0380110353646,0.0464634150797
17,0.274524714829,0.0204102923854,0.00982177109213
18,0.234988572616,0.0189043387192,0.0238715087295
19,0.282218597064,0.0593571318699,0.00708763921269
20,0.253260869565,0.0288012894239,0.0173781848037
21,0.198507968803,0.0158300903385,0.0368354167826
22,0.202987983111,0.0150578683156,0.0352433791655
23,0.207009395123,0.0204398100661,0.0338143124802
24,0.230066815145,0.0183224888962,0.0256205261427
25,0.174136381148,0.0222010441115,0.0454962115186
26,0.198308993082,0.023649321248,0.0369061256712
27,0.310779816514,0.0352402927524,-0.00306200153155
28,0.259564643799,0.0150047653665,0.0151380478263
29,0.267317380353,0.0133280778794,0.0123830012169
30,0.178861788618,0.0235861711865,0.0438169699065
31,0.293959215083,0.035965311977,0.00291544148084
32,0.229198450886,0.0112224612859,0.0259291118906
33,0.242163491088,0.016559796111,0.0213217980987
34,0.154936461388,0.0248264872723,0.0523191795723
35,0.165468703205,0.0260378398592,0.04857639573
36,0.24651489319,0.0113750008079,0.0197754646816
37,0.221126451896,0.0185207729392,0.0287976130055
38,0.1004784689,0.0800813985926,0.071671611648
39,0.266681085758,0.0187929696648,0.0126091176668
40,0.267924528302,0.0119352996765,0.0121672424475
41,0.15970634252,0.0200705916842,0.0506241336038
42,0.227755882002,0.0122148062483,0.0264417495231
43,0.232378163564,0.00919634936602,0.024799155188
44,0.179728317659,0.0335080872776,0.0435090363298
45,0.220801675433,0.00785366629779,0.0289130269999
46,0.265138935016,0.00770818988246,0.013157143147
47,0.274106175515,0.0498097723336,0.00997050506625
48,0.268820512821,0.0102253323391,0.0118488414424
49,0.231795832358,0.014332474331,0.0250060949703
50,0.253939171858,0.0162902499926,0.0171371403132
51,0.231909177572,0.0120368710251,0.0249658161158
52,0.255022115739,0.00474386053425,0.0167523006057
53,0.244244943585,0.01109052,0.0205821239714
54,0.287168680063,0.00828164301861,0.00532855591508
55,0.242833630503,0.00762150486881,0.0210836544045
56,0.306890561668,0.0102647555418,-0.0016798987989
57,0.208470244615,0.0134115624744,0.0332951785703
58,0.218305196955,0.0110613913762,0.0298001865878
59,0.205815538392,0.0133597630427,0.0342385666666
60,0.298075442648,0.00712607179659,0.00145268072304
61,0.197406097356,0.0289039279489,0.0372269826733
62,0.217621812674,0.0523484881709,0.0300430370359
63,0.224290619917,0.00838549980275,0.0276731803207
64,0.215402724063,0.0121557608327,0.0308316221389
65,0.23271780303,0.0134367983691,0.0246784594114
66,0.276324540013,0.00748293737236,0.00918217728725
67,0.272678010187,0.00689746684943,0.0104780241877
68,0.196360879454,0.0249500988887,0.0375984159107
69,0.226015303119,0.0157337650602,0.0270602893015
70,0.259866642638,0.00678650872831,0.0150307281887
71,0.193347755544,0.016049177155,0.038669172895
72,0.259883803316,0.00701325510178,0.0150246298946
73,0.303170594837,0.01343047866,-0.000357955000903
74,0.246528129752,0.0069341955297,0.0197707608786
75,0.302392469604,0.00669250872935,-8.14369907804e-05
76,0.276023104338,0.00573162325127,0.00928929679642
77,0.217744628743,0.0120410337513,0.0299993925767
78,0.280278670954,0.00771860659719,0.00777701989972
79,0.278136605845,0.0078152730045,0.00853823359178
80,0.194942689649,0.0174751637274,0.0381023900864
81,0.29674796748,0.00894592060561,0.00192441814573
82,0.299174029965,0.00634961457601,0.00106228189525
83,0.3,0.0072975854724,0.000768761545547
84,0.238458450422,0.0112868717793,0.0226384376689
85,0.308089500861,0.00787647060626,-0.00210595911136
86,0.246056782334,0.010636966236,0.0199382609732
87,0.199946430963,0.0194526267345,0.0363242385336
88,0.238833083992,0.00855092516885,0.0225053062334
89,0.292664289353,0.00612047737026,0.00337561199187
90,0.267365861073,0.00628394024094,0.0123657728947
91,0.265479008347,0.00719595132025,0.0130362931902
92,0.282788580885,0.0209576010758,0.00688508725152
93,0.307933515053,0.00124094578636,-0.00205052730758
94,0.251707223237,0.0100226184625,0.017930295406
95,0.287609792562,0.00290719318596,0.00517180023451
96,0.264822738386,0.0131989761176,0.0132695081742
97,0.290012804097,0.00251904072122,0.00431785547115
98,0.27106741573,0.00480307917939,0.0110503721279
99,0.265215355805,0.0082063724124,0.0131299859188
100,0.308537832311,0.0152100979538,-0.00226528015015
101,0.287289759421,0.00658859340943,0.00528552862111
102,0.269509695728,0.0127945347805,0.011603930369
103,0.299520383693,0.00223600372108,0.000939200108917
104,0.293566712728,0.00941394756926,0.00305492284653
105,0.311650349019,0.0,-0.00337135779687
106,0.265783744557,0.00911382723645,0.0129280007884
107,0.266432225064,0.00492629797626,0.0126975538991
108,0.247021943574,0.00888118773398,0.0195952770238
109,0.229737466263,0.0193355609154,0.0257375650121
110,0.253866776655,0.00870152943545,0.0171628669914
111,0.270844686649,0.00883422821507,0.0111295221152
112,0.209558622947,0.0543155529371,0.0329084076524
113,0.252469676129,0.00664567240961,0.017659346788
114,0.266098722125,0.00957286359024,0.0128160689725
115,0.283330684888,0.0233794923675,0.00669244278526
116,0.285623862647,0.00654901629147,0.00587752903632
117,0.304625391472,0.00522809325588,-0.000874937940901
118,0.276172915386,0.00881128677783,0.00923605928254
119,0.266351989211,0.00921251107463,0.0127260668653
120,0.264434484577,0.009461395374,0.0134074797578
121,0.304152626922,0.00217035851747,-0.000706934248078
122,0.307349003273,0.0170423878204,-0.0018428126269
123,0.306580259222,0.0178719560204,-0.00156962835493
124,0.206268157408,0.0257163354137,0.0340777219795
125,0.276061346966,0.00869152367812,0.00927570672769
126,0.30098386462,0.00363981825037,0.000419131080663
127,0.277799530149,0.0162641207482,0.00865801829579
128,0.284998226741,0.0116602499967,0.00609985776754
129,0.265966754156,0.0195751685296,0.0128629656912
130,0.304589006556,0.00509090842243,-0.00086200803689
131,0.276984834969,0.0459064600309,0.00894753196335
132,0.305921052632,0.00629996147926,-0.00133536979758
133,0.311200237671,0.0159252187444,-0.00321140424569
134,0.304055473839,0.0131780567776,-0.000672409500584
